chr1 start1 chr2 start2 IF
chr20 13000000 chr20 28000000 1
chr20 14000000 chr20 25000000 1
chr20 14000000 chr20 26000000 1
chr20 14000000 chr20 27000000 1
chr20 14000000 chr20 28000000 1
chr20 14000000 chr20 29000000 1
chr20 15000000 chr20 26000000 1
chr20 15000000 chr20 27000000 1
chr20 15000000 chr20 28000000 1
chr20 15000000 chr20 29000000 1
chr20 15000000 chr20 30000000 1
chr20 16000000 chr20 27000000 1
chr20 16000000 chr20 28000000 1
chr20 16000000 chr20 29000000 1
chr20 16000000 chr20 30000000 1
chr20 16000000 chr20 31000000 1
chr20 17000000 chr20 28000000 1
chr20 17000000 chr20 29000000 1
chr20 17000000 chr20 30000000 1
chr20 17000000 chr20 31000000 1
chr20 17000000 chr20 32000000 1
chr20 18000000 chr20 29000000 1
chr20 18000000 chr20 30000000 1
chr20 18000000 chr20 31000000 1
chr20 18000000 chr20 32000000 1
chr20 18000000 chr20 33000000 1
chr20 19000000 chr20 30000000 1
chr20 19000000 chr20 31000000 1
chr20 19000000 chr20 32000000 1
chr20 19000000 chr20 33000000 1
chr20 19000000 chr20 34000000 1
chr20 20000000 chr20 31000000 1
chr20 20000000 chr20 32000000 1
chr20 20000000 chr20 33000000 1
chr20 20000000 chr20 34000000 1
chr20 20000000 chr20 35000000 1
chr20 21000000 chr20 32000000 1
chr20 21000000 chr20 33000000 1
chr20 21000000 chr20 34000000 1
chr20 21000000 chr20 35000000 1
chr20 21000000 chr20 36000000 1
chr20 22000000 chr20 33000000 1
chr20 22000000 chr20 34000000 1
chr20 22000000 chr20 35000000 1
chr20 22000000 chr20 36000000 1
chr20 22000000 chr20 37000000 1
chr20 23000000 chr20 34000000 1
chr20 23000000 chr20 35000000 1
chr20 23000000 chr20 36000000 1
chr20 23000000 chr20 37000000 1
chr20 23000000 chr20 38000000 1
chr20 24000000 chr20 35000000 1
chr20 24000000 chr20 36000000 1
chr20 24000000 chr20 37000000 1
chr20 24000000 chr20 38000000 1
chr20 24000000 chr20 39000000 1
chr20 25000000 chr20 36000000 1
chr20 25000000 chr20 37000000 1
chr20 25000000 chr20 38000000 1
chr20 25000000 chr20 39000000 1
chr20 25000000 chr20 40000000 1
chr20 26000000 chr20 37000000 1
chr20 26000000 chr20 38000000 1
chr20 26000000 chr20 39000000 1
chr20 26000000 chr20 40000000 1
chr20 26000000 chr20 41000000 1
chr20 27000000 chr20 38000000 1
chr20 27000000 chr20 39000000 1
chr20 27000000 chr20 40000000 1
chr20 27000000 chr20 41000000 1
chr20 27000000 chr20 42000000 1
chr20 28000000 chr20 39000000 1
chr20 28000000 chr20 40000000 1
chr20 28000000 chr20 41000000 1
